id,mssubclass,mszoning,lotarea,street,alley,lotshape,landcontour,utilities,lotconfig,landslope,neighborhood,condition1,condition2,bldgtype,housestyle,overallqual,overallcond,roofstyle,roofmatl,exterior1st,exterior2nd,masvnrtype,masvnrarea,exterqual,extercond,foundation,bsmtqual,bsmtcond,bsmtexposure,bsmtfintype1,bsmtfinsf1,bsmtfintype2,bsmtfinsf2,bsmtunfsf,totalbsmtsf,heating,heatingqc,centralair,electrical,1stflrsf,2ndflrsf,lowqualfinsf,grlivarea,bedroomabvgr,kitchenabvgr,kitchenqual,functional,fireplaces,fireplacequ,garagetype,garagefinish,garagecars,garagearea,garagequal,garagecond,paveddrive,poolarea,poolqc,fence,miscfeature,miscval,mosold,saletype,saleprice,totalporch,totalbaths,remod,age_blt,age_garage,age_remod
1934,20,RL,7942.0,Pave,NA,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,7,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,85.0,5,955.0,0.0,1040.0,GasA,3,Y,3,1040.0,0.0,0.0,1040.0,3,1,3,7,0,0,Attchd,3,1,293.0,3,3,3,0.0,0,3,NA,0.0,6,WD ,136000.0,0.0,1.5,0,54,54,54
997,60,RL,15038.0,Pave,NA,2,Lvl,4,Corner,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,1,3,138.0,1,0.0,778.0,916.0,GasA,4,Y,5,916.0,720.0,0.0,1636.0,3,1,3,7,1,3,Attchd,3,2,386.0,3,3,3,0.0,0,0,NA,0.0,11,WD ,173000.0,252.0,2.5,0,12,12,12
64,60,RL,11764.0,Pave,NA,3,Lvl,4,CulDSac,3,NoRidge,Norm,Norm,1Fam,2Story,8,7,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,4,3,PConc,4,3,1,6,524.0,1,0.0,628.0,1152.0,GasA,5,Y,5,1164.0,1106.0,0.0,2270.0,4,1,4,7,1,4,Attchd,3,3,671.0,3,3,3,0.0,0,0,NA,0.0,4,WD ,290000.0,189.0,2.5,1,11,11,3
1799,60,FV,9000.0,Pave,NA,4,Lvl,4,Inside,3,Somerst,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4,3,3,6,64.0,1,0.0,1120.0,1184.0,GasA,5,Y,5,1184.0,1426.0,0.0,2610.0,4,1,5,7,1,4,BuiltIn,3,2,550.0,3,3,3,0.0,0,0,NA,0.0,8,New,303477.0,572.0,2.5,0,0,0,0
230,20,RL,20062.0,Pave,NA,3,Low,4,Inside,2,ClearCr,Norm,Norm,1Fam,1Story,7,7,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,4,CBlock,4,3,4,5,1092.0,1,0.0,328.0,1420.0,GasA,4,Y,5,1483.0,0.0,0.0,1483.0,1,1,3,7,2,3,Attchd,2,2,690.0,3,3,3,0.0,0,0,NA,0.0,4,WD ,270000.0,496.0,2.5,1,33,33,9
1295,50,RM,7308.0,Pave,NA,4,Lvl,4,Corner,3,OldTown,Artery,Norm,1Fam,1.5Fin,5,5,Gable,CompShg,WdShing,Wd Shng,None,0.0,2,2,BrkTil,3,3,1,3,360.0,1,0.0,576.0,936.0,GasA,4,N,4,960.0,780.0,0.0,1740.0,2,1,5,7,1,4,Detchd,1,1,225.0,2,2,1,0.0,0,0,NA,0.0,6,WD ,122250.0,236.0,1.0,1,88,88,58
638,20,RL,8750.0,Pave,NA,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,CBlock,3,3,1,3,172.0,2,483.0,727.0,1382.0,GasA,4,Y,4,1382.0,0.0,0.0,1382.0,3,1,4,7,0,0,Attchd,1,1,350.0,3,3,3,0.0,0,2,NA,0.0,7,WD ,153000.0,280.0,1.5,0,54,54,54
2278,20,RL,8402.0,Pave,NA,4,Lvl,4,Inside,3,Mitchel,Feedr,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,5,206.0,1,0.0,914.0,1120.0,GasA,5,Y,5,1120.0,0.0,0.0,1120.0,3,1,3,7,0,0,NA,0,0,0.0,0,0,3,0.0,0,0,NA,0.0,12,New,147000.0,30.0,1.0,0,0,2007,0
2202,70,RL,4000.0,Pave,NA,4,Lvl,4,Inside,3,Crawfor,Norm,Norm,1Fam,2Story,7,8,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,4,3,1,6,246.0,1,0.0,285.0,531.0,GasA,3,Y,5,567.0,531.0,0.0,1098.0,2,1,3,7,1,4,Detchd,1,1,216.0,3,3,3,0.0,0,3,NA,0.0,6,WD ,148500.0,0.0,2.0,1,77,77,12
2833,160,RM,3363.0,Pave,NA,4,Lvl,4,Inside,3,Edwards,Norm,Norm,TwnhsE,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,4,3,PConc,4,3,1,1,0.0,1,0.0,976.0,976.0,GasA,5,Y,5,976.0,732.0,0.0,1708.0,3,1,4,3,0,0,Detchd,1,2,380.0,3,3,3,0.0,0,0,NA,0.0,4,WD ,130000.0,40.0,2.0,0,2,2,2
1707,20,RL,13615.0,Pave,NA,3,HLS,4,Corner,2,NridgHt,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,MetalSd,MetalSd,Stone,510.0,5,3,PConc,5,3,4,1,0.0,1,0.0,1802.0,1802.0,GasA,5,Y,5,1802.0,0.0,0.0,1802.0,3,1,5,7,1,4,Attchd,3,3,843.0,3,3,3,0.0,0,0,NA,0.0,6,WD ,372000.0,263.0,2.5,0,1,1,1
2428,120,RL,3013.0,Pave,NA,4,Lvl,4,Inside,3,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,4,3,PConc,4,3,4,6,16.0,1,0.0,1346.0,1362.0,GasA,5,Y,5,1506.0,0.0,0.0,1506.0,2,1,4,7,1,4,Attchd,3,2,440.0,3,3,3,0.0,0,0,NA,0.0,4,WD ,213490.0,162.0,2.0,0,1,1,1
242,20,RL,17485.0,Pave,NA,2,Lvl,4,Inside,3,Edwards,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,96.0,4,3,PConc,4,3,4,6,1346.0,1,0.0,162.0,1508.0,GasA,5,Y,5,1508.0,0.0,0.0,1508.0,1,1,4,7,2,3,Attchd,2,2,572.0,3,3,3,0.0,0,0,NA,0.0,1,Con,308030.0,0.0,2.0,1,1,1,0
1564,20,RL,23730.0,Pave,NA,2,Lvl,4,Inside,3,Mitchel,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,668.0,4,3,PConc,5,3,2,6,700.0,1,0.0,1140.0,1840.0,GasA,5,Y,5,2032.0,0.0,0.0,2032.0,3,1,4,7,0,0,Attchd,3,3,786.0,3,3,3,0.0,0,0,NA,0.0,9,WD ,300000.0,238.0,4.0,1,12,12,11
2613,20,RL,8910.0,Pave,NA,4,Lvl,4,Corner,3,NAmes,Norm,Norm,1Fam,1Story,6,6,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,2,5,655.0,1,0.0,0.0,655.0,GasA,5,Y,5,1194.0,0.0,0.0,1194.0,3,1,3,7,1,2,BuiltIn,3,2,539.0,3,3,3,0.0,0,0,NA,0.0,7,WD ,159500.0,192.0,1.5,0,47,52,47
2832,160,RM,2522.0,Pave,NA,4,Lvl,4,Inside,3,Edwards,Norm,Norm,Twnhs,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,4,3,PConc,4,3,1,1,0.0,1,0.0,970.0,970.0,GasA,5,Y,5,970.0,739.0,0.0,1709.0,3,1,4,3,0,0,Detchd,1,2,380.0,3,3,3,0.0,0,0,NA,0.0,4,WD ,137500.0,40.0,2.0,0,2,2,2
2459,20,RL,8688.0,Pave,NA,4,Lvl,4,Inside,3,Somerst,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,4,3,PConc,4,3,3,1,0.0,1,0.0,1616.0,1616.0,GasA,5,Y,5,1616.0,0.0,0.0,1616.0,3,1,4,7,0,0,Attchd,2,3,834.0,3,3,3,0.0,0,0,NA,0.0,4,WD ,232000.0,267.0,2.0,0,1,1,1
1360,30,RM,6291.0,Grvl,NA,3,Lvl,4,Inside,3,IDOTRR,RRNe,Norm,1Fam,1Story,6,6,Gable,CompShg,Stucco,Wd Shng,None,0.0,4,4,BrkTil,3,3,1,1,0.0,1,0.0,768.0,768.0,GasA,3,Y,5,768.0,0.0,0.0,768.0,1,1,3,7,0,0,Detchd,1,2,440.0,3,3,1,0.0,0,0,NA,0.0,7,WD ,93850.0,84.0,1.0,1,78,78,58
2723,30,RL,17529.0,Pave,NA,4,Lvl,4,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,BrkFace,Wd Sdng,Stone,65.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,872.0,872.0,GasA,2,N,3,872.0,0.0,0.0,872.0,2,1,2,4,1,4,Detchd,1,1,322.0,2,2,1,0.0,0,0,NA,0.0,4,WD ,105000.0,116.0,1.0,1,82,82,56
1350,30,RM,6324.0,Pave,NA,3,Lvl,4,Inside,3,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,520.0,520.0,GasA,2,N,5,520.0,0.0,0.0,520.0,1,1,2,7,0,0,Detchd,1,1,240.0,2,3,3,0.0,0,0,NA,0.0,5,WD ,68500.0,136.0,1.0,1,81,88,58
136,90,RL,11600.0,Pave,NA,4,Lvl,4,Corner,3,NAmes,Feedr,Norm,Duplex,2Story,5,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,3,3,CBlock,3,3,1,3,443.0,1,0.0,662.0,1105.0,GasA,3,Y,4,1105.0,1169.0,0.0,2274.0,5,2,3,7,0,0,Detchd,1,2,480.0,3,3,3,0.0,0,0,NA,0.0,1,WD ,154300.0,0.0,2.0,0,50,50,50
2235,50,RM,7288.0,Pave,NA,4,Lvl,4,Inside,3,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,BrkTil,3,1,1,1,0.0,1,0.0,936.0,936.0,GasA,5,Y,5,936.0,665.0,0.0,1601.0,3,1,3,7,0,0,NA,0,0,0.0,0,0,1,0.0,0,0,NA,0.0,9,WD ,129850.0,176.0,2.0,1,82,2007,4
1993,70,RM,4571.0,Pave,Grvl,4,Lvl,4,Inside,3,OldTown,Norm,Norm,1Fam,2Story,5,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,4,168.0,1,0.0,448.0,616.0,GasA,5,Y,5,616.0,616.0,0.0,1232.0,3,1,3,7,0,0,Detchd,1,2,480.0,2,2,3,0.0,0,0,NA,0.0,6,WD ,114000.0,423.0,1.0,1,97,87,57
367,20,RL,17423.0,Pave,NA,3,Lvl,4,CulDSac,3,StoneBr,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,Stone,748.0,5,3,PConc,5,3,1,6,1904.0,1,0.0,312.0,2216.0,GasA,5,Y,5,2234.0,0.0,0.0,2234.0,1,1,5,7,1,4,Attchd,3,3,1166.0,3,3,3,0.0,0,0,NA,0.0,7,New,501837.0,60.0,3.0,1,1,0,0
1309,50,RM,12665.0,Pave,Grvl,3,Lvl,4,Inside,3,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,2,1,0.0,1,0.0,876.0,876.0,GasA,4,Y,5,876.0,540.0,0.0,1416.0,4,1,3,7,1,4,Detchd,1,3,720.0,3,3,3,0.0,0,0,NA,0.0,6,WD ,153900.0,612.0,1.5,1,93,59,58
402,20,RL,9000.0,Pave,NA,4,Lvl,4,FR2,3,NAmes,Norm,Norm,1Fam,1Story,4,7,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,3,1,5,240.0,1,0.0,624.0,864.0,GasA,4,Y,5,864.0,0.0,0.0,864.0,3,1,3,7,0,0,Detchd,1,2,576.0,3,3,3,0.0,0,2,NA,0.0,7,WD ,130000.0,200.0,1.0,1,38,23,3
1592,120,RM,4500.0,Pave,NA,4,Lvl,4,FR2,3,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,197.0,3,3,PConc,5,3,1,6,864.0,1,0.0,325.0,1189.0,GasA,5,Y,5,1189.0,0.0,0.0,1189.0,2,1,3,7,0,0,Attchd,2,2,392.0,3,3,3,0.0,0,0,NA,0.0,4,WD ,160500.0,122.0,3.0,0,11,11,11
2409,120,RL,6373.0,Pave,NA,4,Lvl,4,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,572.0,5,3,PConc,5,4,1,6,415.0,1,0.0,1251.0,1666.0,GasA,5,Y,5,1666.0,0.0,0.0,1666.0,2,1,4,7,1,4,Attchd,2,2,575.0,3,3,3,0.0,0,0,NA,0.0,6,New,310090.0,303.0,3.0,0,0,0,0
539,20,RL,10083.0,Pave,NA,4,Lvl,4,Inside,3,SawyerW,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,833.0,1,0.0,343.0,1176.0,GasA,5,Y,5,1200.0,0.0,0.0,1200.0,2,1,4,7,0,0,Attchd,2,2,555.0,3,3,3,0.0,0,0,NA,0.0,8,WD ,184900.0,41.0,3.0,0,6,6,6
1940,20,RL,13300.0,Pave,NA,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,7,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,4,3,1,3,377.0,1,0.0,551.0,928.0,GasA,3,Y,5,928.0,0.0,0.0,928.0,2,1,3,7,0,0,Attchd,1,1,252.0,3,3,3,0.0,0,0,NA,0.0,6,WD ,132000.0,417.0,1.0,1,51,51,7
588,20,RL,9600.0,Pave,NA,4,Lvl,4,Inside,3,NWAmes,Feedr,Norm,1Fam,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,128.0,3,3,CBlock,4,3,2,5,553.0,3,147.0,588.0,1288.0,GasA,3,Y,5,1336.0,0.0,0.0,1336.0,3,1,3,7,1,2,Attchd,2,2,502.0,3,3,3,0.0,0,0,Shed,650.0,8,WD ,163000.0,323.0,2.5,0,40,40,40
96,160,FV,3215.0,Pave,Pave,4,Lvl,4,Inside,3,Somerst,Norm,Norm,TwnhsE,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,120.0,4,3,PConc,4,3,3,6,280.0,1,0.0,320.0,600.0,GasA,5,Y,5,600.0,600.0,0.0,1200.0,2,1,4,7,0,0,Detchd,2,2,480.0,3,3,3,0.0,0,0,NA,0.0,4,ConLD,155000.0,172.0,2.5,0,6,6,6
1187,80,RL,11104.0,Pave,NA,3,Lvl,4,Inside,3,NWAmes,Norm,Norm,1Fam,SLvl,6,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,3,6,828.0,1,0.0,599.0,1427.0,GasA,4,Y,5,1427.0,0.0,0.0,1427.0,4,1,3,7,0,0,Attchd,2,2,516.0,3,3,3,0.0,0,0,NA,0.0,5,WD ,183000.0,216.0,2.5,0,39,39,39
2154,60,RL,15295.0,Pave,NA,1,Lvl,4,Corner,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,254.0,4,3,PConc,4,3,2,6,762.0,1,0.0,98.0,860.0,GasA,5,Y,5,1212.0,780.0,0.0,1992.0,3,1,4,5,2,3,Attchd,2,2,608.0,3,3,3,0.0,0,0,NA,0.0,6,WD ,211000.0,257.0,3.5,1,11,11,5
550,60,RL,9109.0,Pave,NA,4,Lvl,4,Inside,3,SawyerW,RRAe,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,2,36.0,6,596.0,122.0,754.0,GasA,5,Y,5,754.0,786.0,0.0,1540.0,3,1,4,7,0,0,Attchd,2,2,495.0,3,3,3,0.0,0,0,NA,0.0,10,WD ,184000.0,172.0,3.5,0,15,15,15
811,90,RL,7018.0,Pave,NA,4,Bnk,4,Inside,3,SawyerW,Norm,Norm,Duplex,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,Y,5,1535.0,0.0,0.0,1535.0,4,2,3,7,0,0,Attchd,1,2,400.0,3,3,3,0.0,0,4,NA,0.0,6,WD ,118858.0,0.0,2.0,0,30,30,30
124,80,RL,14112.0,Pave,NA,3,Lvl,4,Corner,3,NAmes,Norm,Norm,1Fam,SLvl,5,7,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,3,3,PConc,3,3,3,6,1014.0,1,0.0,138.0,1152.0,GasA,3,Y,5,1152.0,0.0,0.0,1152.0,3,1,3,7,1,4,Attchd,2,2,484.0,3,3,3,0.0,0,0,NA,0.0,4,WD ,180500.0,227.0,2.0,0,46,46,46
1836,120,FV,3523.0,Pave,Pave,3,Lvl,4,Inside,3,Somerst,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,30.0,4,3,PConc,4,3,1,6,60.0,1,0.0,1081.0,1141.0,GasA,5,Y,5,1151.0,0.0,0.0,1151.0,2,1,4,7,0,0,Attchd,3,2,484.0,3,3,3,0.0,0,0,NA,0.0,2,New,166000.0,60.0,3.0,1,1,1,0
779,80,RL,15312.0,Pave,NA,4,Lvl,4,Inside,3,Sawyer,Norm,Norm,1Fam,SLvl,6,5,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,54.0,3,3,CBlock,3,3,3,4,588.0,1,0.0,550.0,1138.0,GasA,5,Y,5,1138.0,0.0,0.0,1138.0,3,1,3,7,1,3,Attchd,2,2,480.0,3,3,3,0.0,0,3,NA,0.0,3,COD,148000.0,140.0,1.5,0,49,49,49
1886,20,RL,7450.0,Pave,NA,3,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,438.0,2,206.0,250.0,894.0,GasA,4,Y,5,1074.0,0.0,0.0,1074.0,2,1,4,6,1,4,Detchd,1,2,396.0,3,3,3,0.0,0,2,NA,0.0,1,WD ,124000.0,72.0,1.0,0,51,41,51
1724,120,RL,7313.0,Pave,NA,4,Lvl,4,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,246.0,5,3,PConc,5,3,1,6,1153.0,1,0.0,408.0,1561.0,GasA,5,Y,5,1561.0,0.0,0.0,1561.0,2,1,5,7,1,4,Attchd,3,2,556.0,3,3,3,0.0,0,0,NA,0.0,8,WD ,277500.0,250.0,3.0,0,2,2,2
2450,60,RL,10019.0,Pave,NA,3,Lvl,4,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,397.0,4,3,PConc,4,3,1,5,527.0,1,0.0,815.0,1342.0,GasA,5,Y,5,1358.0,1368.0,0.0,2726.0,4,1,4,7,1,5,Attchd,2,3,725.0,3,3,3,0.0,0,0,NA,0.0,6,WD ,350000.0,644.0,2.5,0,11,11,11
1013,20,RL,15401.0,Pave,NA,3,HLS,4,CulDSac,3,StoneBr,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,296.0,5,3,PConc,5,3,4,6,1337.0,1,0.0,547.0,1884.0,GasA,5,Y,5,1884.0,0.0,0.0,1884.0,2,1,5,7,1,4,Attchd,3,3,670.0,3,3,3,0.0,0,0,NA,0.0,9,WD ,387000.0,290.0,3.0,0,4,4,4
2084,30,RL,9098.0,Pave,NA,3,Lvl,4,Inside,3,Edwards,Norm,Norm,1Fam,1Story,4,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,2,5,348.0,1,0.0,180.0,528.0,GasA,5,Y,5,605.0,0.0,0.0,605.0,2,1,3,7,0,0,NA,0,0,0.0,0,0,1,0.0,0,0,NA,0.0,7,WD ,86000.0,144.0,2.0,1,87,2007,5
1184,20,RL,16280.0,Pave,NA,4,Lvl,4,Inside,3,Veenker,Norm,Norm,1Fam,1Story,8,9,Gable,CompShg,VinylSd,VinylSd,None,0.0,5,5,CBlock,4,5,2,6,1044.0,3,382.0,0.0,1426.0,GasA,5,Y,5,1671.0,0.0,0.0,1671.0,3,1,5,7,1,4,Attchd,2,2,550.0,3,3,3,0.0,0,2,NA,0.0,5,WD ,290000.0,370.0,4.0,1,32,32,1
728,30,C (all),9392.0,Pave,NA,4,Lvl,4,Corner,3,IDOTRR,Norm,Norm,1Fam,1Story,3,3,Mansard,CompShg,AsbShng,AsbShng,None,0.0,3,2,CBlock,2,3,1,1,0.0,1,0.0,245.0,245.0,GasA,3,N,5,797.0,0.0,0.0,797.0,2,1,3,7,0,0,NA,0,0,0.0,0,0,1,0.0,0,0,NA,0.0,9,WD ,44000.0,130.0,1.0,1,109,2009,59
950,60,RL,12209.0,Pave,NA,3,Lvl,4,CulDSac,3,Mitchel,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,5,3,1,5,690.0,1,0.0,114.0,804.0,GasA,5,Y,5,804.0,1157.0,0.0,1961.0,3,1,4,7,1,3,BuiltIn,3,2,560.0,3,3,3,0.0,0,0,NA,0.0,6,WD ,215000.0,317.0,3.5,1,8,8,7
2524,190,RL,13110.0,Pave,NA,3,Lvl,4,Corner,3,NWAmes,RRAn,Feedr,2fmCon,1Story,5,6,Gable,CompShg,Plywood,Plywood,BrkFace,144.0,3,3,CBlock,4,3,1,6,962.0,1,0.0,191.0,1153.0,GasA,5,Y,5,1193.0,0.0,0.0,1193.0,2,1,3,7,0,0,Attchd,3,2,501.0,3,3,3,0.0,0,3,NA,0.0,7,WD ,146500.0,293.0,3.0,0,34,34,34
2513,160,FV,2651.0,Pave,NA,4,Lvl,4,FR2,3,Somerst,Norm,Norm,Twnhs,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,1,6,641.0,1,0.0,32.0,673.0,GasA,5,Y,5,673.0,709.0,0.0,1382.0,3,1,4,7,0,0,Detchd,1,2,490.0,3,3,3,0.0,0,0,NA,0.0,4,WD ,165000.0,203.0,3.5,0,6,6,6
2028,50,RM,8520.0,Pave,Grvl,4,Lvl,4,Inside,3,OldTown,Artery,Norm,1Fam,1.5Fin,6,7,Gable,CompShg,Stucco,Stucco,None,0.0,3,4,BrkTil,3,3,1,3,168.0,2,546.0,0.0,714.0,GasW,3,N,5,1664.0,862.0,0.0,2526.0,5,1,4,7,1,4,Detchd,1,1,216.0,3,3,3,0.0,0,2,NA,0.0,8,CWD,136000.0,103.0,2.0,1,91,91,57
2309,20,RL,39384.0,Pave,NA,3,Low,4,CulDSac,1,NAmes,Norm,Norm,1Fam,1Story,6,6,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,902.0,3,3,CBlock,4,3,4,5,1110.0,1,0.0,595.0,1705.0,GasA,5,Y,5,1390.0,0.0,0.0,1390.0,1,1,5,6,2,4,Attchd,1,2,550.0,3,3,3,0.0,0,0,NA,0.0,10,WD ,252000.0,189.0,2.5,0,49,49,49
51,160,RL,2628.0,Pave,NA,4,Lvl,4,Inside,3,NridgHt,Norm,Norm,Twnhs,2Story,7,5,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,4,3,PConc,4,3,1,1,0.0,1,0.0,764.0,764.0,GasA,5,Y,5,764.0,862.0,0.0,1626.0,2,1,4,7,0,0,BuiltIn,2,2,474.0,3,3,3,0.0,0,0,NA,0.0,6,WD ,175500.0,27.0,2.5,0,7,7,7
699,70,RM,6406.0,Pave,Grvl,4,Lvl,4,Inside,3,OldTown,Norm,Norm,1Fam,2Story,5,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,5,421.0,1,0.0,269.0,690.0,GasA,3,Y,4,868.0,690.0,0.0,1558.0,3,1,3,7,1,4,Detchd,1,2,400.0,3,3,3,0.0,0,3,NA,0.0,10,WD ,150000.0,218.0,1.5,1,70,70,59
1881,20,RL,12342.0,Pave,NA,3,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,978.0,978.0,GasA,3,Y,5,1422.0,0.0,0.0,1422.0,3,1,3,6,1,3,Attchd,2,1,286.0,3,3,3,0.0,0,2,Shed,600.0,8,WD ,139900.0,36.0,1.0,1,47,47,29
1345,50,RM,6240.0,Pave,NA,4,Lvl,4,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,3,3,1,1,0.0,1,0.0,1078.0,1078.0,GasA,3,Y,5,1128.0,445.0,0.0,1573.0,3,1,3,7,1,4,Detchd,1,2,360.0,3,3,2,0.0,0,0,NA,0.0,6,WD ,162900.0,0.0,2.0,1,78,78,16
166,20,RL,10000.0,Pave,NA,3,Lvl,4,Corner,3,NAmes,Norm,Norm,1Fam,1Story,6,6,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,261.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,1116.0,1116.0,GasA,3,Y,5,1116.0,0.0,0.0,1116.0,3,1,3,7,0,0,Attchd,1,2,440.0,3,3,3,0.0,0,0,NA,0.0,2,WD ,160000.0,385.0,1.5,0,48,48,48
781,20,RL,9000.0,Pave,NA,4,Lvl,4,Corner,3,Sawyer,Norm,Norm,1Fam,1Story,2,2,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,2,N,5,660.0,0.0,0.0,660.0,2,1,2,5,0,0,NA,0,0,0.0,0,0,1,0.0,0,0,NA,0.0,6,WD ,63900.0,100.0,1.0,1,62,2009,59
379,20,RL,11088.0,Pave,NA,4,Lvl,4,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,144.0,3,3,PConc,3,3,1,5,832.0,1,0.0,308.0,1140.0,GasA,4,Y,5,1707.0,0.0,0.0,1707.0,3,1,3,7,1,3,Attchd,3,2,479.0,3,3,3,0.0,0,0,NA,0.0,5,WD ,184000.0,0.0,2.0,1,31,31,11
2818,20,RL,17755.0,Pave,NA,4,Lvl,4,Inside,3,Edwards,Norm,Norm,1Fam,1Story,5,4,Gable,CompShg,HdBoard,Plywood,BrkFace,132.0,3,3,CBlock,3,3,1,4,176.0,1,0.0,1290.0,1466.0,GasA,3,Y,5,1466.0,0.0,0.0,1466.0,3,1,2,7,2,4,Attchd,3,2,528.0,3,3,3,0.0,0,0,NA,0.0,11,WD ,149900.0,240.0,1.5,0,47,47,47
