id,lotarea,lotshape,utilities,landslope,overallqual,overallcond,masvnrarea,bsmtqual,bsmtcond,bsmtexposure,bsmtfintype1,bsmtfinsf1,bsmtfintype2,bsmtfinsf2,bsmtunfsf,totalbsmtsf,centralair,electrical,1stflrsf,2ndflrsf,lowqualfinsf,grlivarea,bedroomabvgr,kitchenabvgr,kitchenqual,functional,fireplacequ,garagefinish,garagearea,garagequal,garagecond,paveddrive,poolarea,poolqc,fence,mosold,saleprice,totalporch,totalbaths,remod,age_blt,age_garage,age_remod,nhood_Blmngtn,nhood_Blueste,nhood_BrDale,nhood_BrkSide,nhood_ClearCr,nhood_CollgCr,nhood_Crawfor,nhood_Edwards,nhood_Gilbert,nhood_Greens,nhood_GrnHill,nhood_IDOTRR,nhood_Landmrk,nhood_MeadowV,nhood_Mitchel,nhood_NAmes,nhood_NPkVill,nhood_NWAmes,nhood_NoRidge,nhood_NridgHt,nhood_OldTown,nhood_SWISU,nhood_Sawyer,nhood_SawyerW,nhood_Somerst,nhood_StoneBr,nhood_Timber,nhood_Veenker,rstyle_Gable,rstyle_Hip,fd_BrkTil,fd_CBlock,fd_PConc,hstyle_2s,btype_1Fam,btype_2Fam,btype_twnh,mvtype_BrkFace,mvtype_None,mvtype_Stone,gtype_Attchd,gtype_BuiltIn,gtype_Detchd,gtype_NA,newhouse,mainrd,railway,park
2565,9888.0,4,4,3,5,6,0.0,3,3,1,4,486.0,1,0.0,450.0,936.0,1,4,936.0,0.0,0.0,936.0,2,1,3,7,0,1,240.0,3,3,3,0.0,0,3,3,121000.0,160.0,1.0,1,52,52,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1934,7942.0,4,4,3,6,7,0.0,3,3,1,3,85.0,5,955.0,0.0,1040.0,1,3,1040.0,0.0,0.0,1040.0,3,1,3,7,0,3,293.0,3,3,3,0.0,0,3,6,136000.0,0.0,1.5,0,54,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
997,15038.0,2,4,3,6,5,0.0,4,3,1,3,138.0,1,0.0,778.0,916.0,1,5,916.0,720.0,0.0,1636.0,3,1,3,7,3,3,386.0,3,3,3,0.0,0,0,11,173000.0,252.0,2.5,0,12,12,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
64,11764.0,3,4,3,8,7,348.0,4,3,1,6,524.0,1,0.0,628.0,1152.0,1,5,1164.0,1106.0,0.0,2270.0,4,1,4,7,4,3,671.0,3,3,3,0.0,0,0,4,290000.0,189.0,2.5,1,11,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1799,9000.0,4,4,3,8,5,0.0,4,3,3,6,64.0,1,0.0,1120.0,1184.0,1,5,1184.0,1426.0,0.0,2610.0,4,1,5,7,4,3,550.0,3,3,3,0.0,0,0,8,303477.0,572.0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0
230,20062.0,3,4,2,7,7,0.0,4,3,4,5,1092.0,1,0.0,328.0,1420.0,1,5,1483.0,0.0,0.0,1483.0,1,1,3,7,3,2,690.0,3,3,3,0.0,0,0,4,270000.0,496.0,2.5,1,33,33,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1295,7308.0,4,4,3,5,5,0.0,3,3,1,3,360.0,1,0.0,576.0,936.0,0,4,960.0,780.0,0.0,1740.0,2,1,5,7,4,1,225.0,2,2,1,0.0,0,0,6,122250.0,236.0,1.0,1,88,88,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
638,8750.0,4,4,3,5,5,0.0,3,3,1,3,172.0,2,483.0,727.0,1382.0,1,4,1382.0,0.0,0.0,1382.0,3,1,4,7,0,1,350.0,3,3,3,0.0,0,2,7,153000.0,280.0,1.5,0,54,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
2278,8402.0,4,4,3,5,5,0.0,4,3,1,5,206.0,1,0.0,914.0,1120.0,1,5,1120.0,0.0,0.0,1120.0,3,1,3,7,0,0,0.0,0,0,3,0.0,0,0,12,147000.0,30.0,1.0,0,0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0
2202,4000.0,4,4,3,7,8,0.0,4,3,1,6,246.0,1,0.0,285.0,531.0,1,5,567.0,531.0,0.0,1098.0,2,1,3,7,4,1,216.0,3,3,3,0.0,0,3,6,148500.0,0.0,2.0,1,77,77,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2833,3363.0,4,4,3,7,5,117.0,4,3,1,1,0.0,1,0.0,976.0,976.0,1,5,976.0,732.0,0.0,1708.0,3,1,4,3,0,1,380.0,3,3,3,0.0,0,0,4,130000.0,40.0,2.0,0,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
1707,13615.0,3,4,2,9,5,510.0,5,3,4,1,0.0,1,0.0,1802.0,1802.0,1,5,1802.0,0.0,0.0,1802.0,3,1,5,7,4,3,843.0,3,3,3,0.0,0,0,6,372000.0,263.0,2.5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
2428,3013.0,4,4,3,7,5,145.0,4,3,4,6,16.0,1,0.0,1346.0,1362.0,1,5,1506.0,0.0,0.0,1506.0,2,1,4,7,4,3,440.0,3,3,3,0.0,0,0,4,213490.0,162.0,2.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
242,17485.0,2,4,3,7,5,96.0,4,3,4,6,1346.0,1,0.0,162.0,1508.0,1,5,1508.0,0.0,0.0,1508.0,1,1,4,7,3,2,572.0,3,3,3,0.0,0,0,1,308030.0,0.0,2.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1564,23730.0,2,4,3,7,5,668.0,5,3,2,6,700.0,1,0.0,1140.0,1840.0,1,5,2032.0,0.0,0.0,2032.0,3,1,4,7,0,3,786.0,3,3,3,0.0,0,0,9,300000.0,238.0,4.0,1,12,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
2613,8910.0,4,4,3,6,6,0.0,3,3,2,5,655.0,1,0.0,0.0,655.0,1,5,1194.0,0.0,0.0,1194.0,3,1,3,7,2,3,539.0,3,3,3,0.0,0,0,7,159500.0,192.0,1.5,0,47,52,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
2832,2522.0,4,4,3,7,5,50.0,4,3,1,1,0.0,1,0.0,970.0,970.0,1,5,970.0,739.0,0.0,1709.0,3,1,4,3,0,1,380.0,3,3,3,0.0,0,0,4,137500.0,40.0,2.0,0,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
2459,8688.0,4,4,3,7,5,228.0,4,3,3,1,0.0,1,0.0,1616.0,1616.0,1,5,1616.0,0.0,0.0,1616.0,3,1,4,7,0,2,834.0,3,3,3,0.0,0,0,4,232000.0,267.0,2.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1360,6291.0,3,4,3,6,6,0.0,3,3,1,1,0.0,1,0.0,768.0,768.0,1,5,768.0,0.0,0.0,768.0,1,1,3,7,0,1,440.0,3,3,1,0.0,0,0,7,93850.0,84.0,1.0,1,78,78,58,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
2723,17529.0,4,4,3,5,5,65.0,3,3,1,1,0.0,1,0.0,872.0,872.0,0,3,872.0,0.0,0.0,872.0,2,1,2,4,4,1,322.0,2,2,1,0.0,0,0,4,105000.0,116.0,1.0,1,82,82,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1350,6324.0,3,4,3,4,6,0.0,3,3,1,1,0.0,1,0.0,520.0,520.0,0,5,520.0,0.0,0.0,520.0,1,1,2,7,0,1,240.0,2,3,3,0.0,0,0,5,68500.0,136.0,1.0,1,81,88,58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0
136,11600.0,4,4,3,5,5,361.0,3,3,1,3,443.0,1,0.0,662.0,1105.0,1,4,1105.0,1169.0,0.0,2274.0,5,2,3,7,0,1,480.0,3,3,3,0.0,0,0,1,154300.0,0.0,2.0,0,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
2235,7288.0,4,4,3,5,7,0.0,3,1,1,1,0.0,1,0.0,936.0,936.0,1,5,936.0,665.0,0.0,1601.0,3,1,3,7,0,0,0.0,0,0,1,0.0,0,0,9,129850.0,176.0,2.0,1,82,2007,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
1993,4571.0,4,4,3,5,7,0.0,3,3,1,4,168.0,1,0.0,448.0,616.0,1,5,616.0,616.0,0.0,1232.0,3,1,3,7,0,1,480.0,2,2,3,0.0,0,0,6,114000.0,423.0,1.0,1,97,87,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
367,17423.0,3,4,3,9,5,748.0,5,3,1,6,1904.0,1,0.0,312.0,2216.0,1,5,2234.0,0.0,0.0,2234.0,1,1,5,7,4,3,1166.0,3,3,3,0.0,0,0,7,501837.0,60.0,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
1309,12665.0,3,4,3,5,8,0.0,3,3,2,1,0.0,1,0.0,876.0,876.0,1,5,876.0,540.0,0.0,1416.0,4,1,3,7,4,1,720.0,3,3,3,0.0,0,0,6,153900.0,612.0,1.5,1,93,59,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
402,9000.0,4,4,3,4,7,0.0,3,3,1,5,240.0,1,0.0,624.0,864.0,1,5,864.0,0.0,0.0,864.0,3,1,3,7,0,1,576.0,3,3,3,0.0,0,2,7,130000.0,200.0,1.0,1,38,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1592,4500.0,4,4,3,6,5,197.0,5,3,1,6,864.0,1,0.0,325.0,1189.0,1,5,1189.0,0.0,0.0,1189.0,2,1,3,7,0,2,392.0,3,3,3,0.0,0,0,4,160500.0,122.0,3.0,0,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
2409,6373.0,4,4,3,9,5,572.0,5,4,1,6,415.0,1,0.0,1251.0,1666.0,1,5,1666.0,0.0,0.0,1666.0,2,1,4,7,4,2,575.0,3,3,3,0.0,0,0,6,310090.0,303.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
539,10083.0,4,4,3,7,5,0.0,4,3,1,6,833.0,1,0.0,343.0,1176.0,1,5,1200.0,0.0,0.0,1200.0,2,1,4,7,0,2,555.0,3,3,3,0.0,0,0,8,184900.0,41.0,3.0,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1940,13300.0,4,4,3,5,7,0.0,4,3,1,3,377.0,1,0.0,551.0,928.0,1,5,928.0,0.0,0.0,928.0,2,1,3,7,0,1,252.0,3,3,3,0.0,0,0,6,132000.0,417.0,1.0,1,51,51,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
588,9600.0,4,4,3,5,5,128.0,4,3,2,5,553.0,3,147.0,588.0,1288.0,1,5,1336.0,0.0,0.0,1336.0,3,1,3,7,2,2,502.0,3,3,3,0.0,0,0,8,163000.0,323.0,2.5,0,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
96,3215.0,4,4,3,7,5,120.0,4,3,3,6,280.0,1,0.0,320.0,600.0,1,5,600.0,600.0,0.0,1200.0,2,1,4,7,0,2,480.0,3,3,3,0.0,0,0,4,155000.0,172.0,2.5,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
1187,11104.0,3,4,3,6,6,0.0,3,3,3,6,828.0,1,0.0,599.0,1427.0,1,5,1427.0,0.0,0.0,1427.0,4,1,3,7,0,2,516.0,3,3,3,0.0,0,0,5,183000.0,216.0,2.5,0,39,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
2154,15295.0,1,4,3,7,5,254.0,4,3,2,6,762.0,1,0.0,98.0,860.0,1,5,1212.0,780.0,0.0,1992.0,3,1,4,5,3,2,608.0,3,3,3,0.0,0,0,6,211000.0,257.0,3.5,1,11,11,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
550,9109.0,4,4,3,7,5,0.0,4,3,1,2,36.0,6,596.0,122.0,754.0,1,5,754.0,786.0,0.0,1540.0,3,1,4,7,0,2,495.0,3,3,3,0.0,0,0,10,184000.0,172.0,3.5,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
811,7018.0,4,4,3,5,5,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,1,5,1535.0,0.0,0.0,1535.0,4,2,3,7,0,1,400.0,3,3,3,0.0,0,4,6,118858.0,0.0,2.0,0,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
124,14112.0,3,4,3,5,7,86.0,3,3,3,6,1014.0,1,0.0,138.0,1152.0,1,5,1152.0,0.0,0.0,1152.0,3,1,3,7,4,2,484.0,3,3,3,0.0,0,0,4,180500.0,227.0,2.0,0,46,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1836,3523.0,3,4,3,8,5,30.0,4,3,1,6,60.0,1,0.0,1081.0,1141.0,1,5,1151.0,0.0,0.0,1151.0,2,1,4,7,0,3,484.0,3,3,3,0.0,0,0,2,166000.0,60.0,3.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
779,15312.0,4,4,3,6,5,54.0,3,3,3,4,588.0,1,0.0,550.0,1138.0,1,5,1138.0,0.0,0.0,1138.0,3,1,3,7,3,2,480.0,3,3,3,0.0,0,3,3,148000.0,140.0,1.5,0,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1886,7450.0,3,4,3,5,5,0.0,3,3,1,3,438.0,2,206.0,250.0,894.0,1,5,1074.0,0.0,0.0,1074.0,2,1,4,6,4,1,396.0,3,3,3,0.0,0,2,1,124000.0,72.0,1.0,0,51,41,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1724,7313.0,4,4,3,9,5,246.0,5,3,1,6,1153.0,1,0.0,408.0,1561.0,1,5,1561.0,0.0,0.0,1561.0,2,1,5,7,4,3,556.0,3,3,3,0.0,0,0,8,277500.0,250.0,3.0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
2450,10019.0,3,4,3,8,5,397.0,4,3,1,5,527.0,1,0.0,815.0,1342.0,1,5,1358.0,1368.0,0.0,2726.0,4,1,4,7,5,2,725.0,3,3,3,0.0,0,0,6,350000.0,644.0,2.5,0,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1013,15401.0,3,4,3,9,5,296.0,5,3,4,6,1337.0,1,0.0,547.0,1884.0,1,5,1884.0,0.0,0.0,1884.0,2,1,5,7,4,3,670.0,3,3,3,0.0,0,0,9,387000.0,290.0,3.0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
2084,9098.0,3,4,3,4,7,0.0,3,3,2,5,348.0,1,0.0,180.0,528.0,1,5,605.0,0.0,0.0,605.0,2,1,3,7,0,0,0.0,0,0,1,0.0,0,0,7,86000.0,144.0,2.0,1,87,2007,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1184,16280.0,4,4,3,8,9,0.0,4,5,2,6,1044.0,3,382.0,0.0,1426.0,1,5,1671.0,0.0,0.0,1671.0,3,1,5,7,4,2,550.0,3,3,3,0.0,0,2,5,290000.0,370.0,4.0,1,32,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
728,9392.0,4,4,3,3,3,0.0,2,3,1,1,0.0,1,0.0,245.0,245.0,0,5,797.0,0.0,0.0,797.0,2,1,3,7,0,0,0.0,0,0,1,0.0,0,0,9,44000.0,130.0,1.0,1,109,2009,59,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
950,12209.0,3,4,3,6,5,0.0,5,3,1,5,690.0,1,0.0,114.0,804.0,1,5,804.0,1157.0,0.0,1961.0,3,1,4,7,3,3,560.0,3,3,3,0.0,0,0,6,215000.0,317.0,3.5,1,8,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
2524,13110.0,3,4,3,5,6,144.0,4,3,1,6,962.0,1,0.0,191.0,1153.0,1,5,1193.0,0.0,0.0,1193.0,2,1,3,7,0,3,501.0,3,3,3,0.0,0,3,7,146500.0,293.0,3.0,0,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0
2513,2651.0,4,4,3,7,5,0.0,4,3,1,6,641.0,1,0.0,32.0,673.0,1,5,673.0,709.0,0.0,1382.0,3,1,4,7,0,1,490.0,3,3,3,0.0,0,0,4,165000.0,203.0,3.5,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
2028,8520.0,4,4,3,6,7,0.0,3,3,1,3,168.0,2,546.0,0.0,714.0,0,5,1664.0,862.0,0.0,2526.0,5,1,4,7,4,1,216.0,3,3,3,0.0,0,2,8,136000.0,103.0,2.0,1,91,91,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
2309,39384.0,3,4,1,6,6,902.0,4,3,4,5,1110.0,1,0.0,595.0,1705.0,1,5,1390.0,0.0,0.0,1390.0,1,1,5,6,4,1,550.0,3,3,3,0.0,0,0,10,252000.0,189.0,2.5,0,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
51,2628.0,4,4,3,7,5,106.0,4,3,1,1,0.0,1,0.0,764.0,764.0,1,5,764.0,862.0,0.0,1626.0,2,1,4,7,0,2,474.0,3,3,3,0.0,0,0,6,175500.0,27.0,2.5,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
699,6406.0,4,4,3,5,6,0.0,3,3,1,5,421.0,1,0.0,269.0,690.0,1,4,868.0,690.0,0.0,1558.0,3,1,3,7,4,1,400.0,3,3,3,0.0,0,3,10,150000.0,218.0,1.5,1,70,70,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1881,12342.0,3,4,3,5,5,0.0,3,3,1,1,0.0,1,0.0,978.0,978.0,1,5,1422.0,0.0,0.0,1422.0,3,1,3,6,3,2,286.0,3,3,3,0.0,0,2,8,139900.0,36.0,1.0,1,47,47,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1345,6240.0,4,4,3,5,7,0.0,3,3,1,1,0.0,1,0.0,1078.0,1078.0,1,5,1128.0,445.0,0.0,1573.0,3,1,3,7,4,1,360.0,3,3,2,0.0,0,0,6,162900.0,0.0,2.0,1,78,78,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
166,10000.0,3,4,3,6,6,261.0,3,3,1,1,0.0,1,0.0,1116.0,1116.0,1,5,1116.0,0.0,0.0,1116.0,3,1,3,7,0,1,440.0,3,3,3,0.0,0,0,2,160000.0,385.0,1.5,0,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
781,9000.0,4,4,3,2,2,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,5,660.0,0.0,0.0,660.0,2,1,2,5,0,0,0.0,0,0,1,0.0,0,0,6,63900.0,100.0,1.0,1,62,2009,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
379,11088.0,4,4,3,6,5,144.0,3,3,1,5,832.0,1,0.0,308.0,1140.0,1,5,1707.0,0.0,0.0,1707.0,3,1,3,7,3,3,479.0,3,3,3,0.0,0,0,5,184000.0,0.0,2.0,1,31,31,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
2818,17755.0,4,4,3,5,4,132.0,3,3,1,4,176.0,1,0.0,1290.0,1466.0,1,5,1466.0,0.0,0.0,1466.0,3,1,2,7,4,3,528.0,3,3,3,0.0,0,0,11,149900.0,240.0,1.5,0,47,47,47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
